id,name,a_column,b_column,c_column,d_column,e_column,f_column,g_column,h_column,i_column,j_column,k_column,l_column,m_column,n_column,o_column,p_column,q_column,r_column,s_column,t_column,u_column,v_column,tab_name,the_cell,project_id,year_1,year_2,year_3,year_4,year_5,year_6,year_7,year_8,year_9,year_10,year_11,year_12,year_3_thru_12,year_1_thru_12,w_column,x_column,y_column,z_column,aa_column,ab_column,short_term,total
2027066,Long-term,4.3.1,"Exterior cleaning, and sealing",8,2,6,10000,SF,2,,Single-year event,0,0,,,,,,,,,,,,,583563,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,,,,,,pca_reserve_desc_15b,,20000.0
2023490,Short-term,3.2.2,Damaged gravel pavement consisting of potholes was present at the southern perimeter of the subject property. Reapplication of the gravel at noted area is recommended.  ,Immediate (0-12 months),1,LS,5000,5000.0,0,,,,,,,,,,,,,,,,,583609,,,,,,,,,,,,,,,,,9043,,,322s_pavement_def,,5000.0
2024807,Short-term,3.2.2,Damaged pavement consisting of potholes and surface raveling was present at the drive aisles and northwest side of the main building. Overlay replacement is recommended.,Immediate (0-12 months),6575,SF,2.5,16437.5,0,,,,,,,,,,,,,,,,,583561,,,,,,,,,,,,,,,,,,,,322s_pavement_def,,16437.5
2004818,Short-term,6.1,"Common Ceiling Repairs
An area of cosmetic ceiling damage was observed in the common hallway at the 12th floor from previous water damage from a fire that occurred in unit 12K in May 2022. Repair of this ceiling area is recommended. ",Short-term (12-24 months),1,EA,1000,0,1000.0,,,,,,,,,,,,,,,,,567666,,,,,,,,,,,,,,,,,,,,61ab_conddesc,,1000.0
2019968,Long-term,3.2.2,Asphalt seal coat & striping,5,3,2,58100,SF,.20,,Single-year event,0,0,,,,,,,,,,,,,583581,0.0,11620.0,0.0,0.0,0.0,0.0,11620.0,0.0,0.0,0.0,0.0,11620.0,23240.0,34860.0,,,,,,pca_reserve_desc_49b,,34860.0
2021138,Short-term,4.4.3,Minor oxidation was noted at structural framing adjacent to some skylights.  Replacement of the skylights is recommended at the time of the roof refurbishment discussed above.  ,Short-term (12-24 months),10,EA,500,0,5000.0,,,,,,,,,,,,,,,,,583558,,,,,,,,,,,,,,,,,,,,443_skylight_conddesc,,5000.0
2006445,Short-term,6.2,"Repair Laundry Room Door & Ceiling
Deficiencies were noted at the laundry room including broken glass at the entrance door and a small area of water staining from condensation at the HVAC vent. The laundry room was closed at the time of the site visit. Repair of the door and water staining is recommended.",Short-term (12-24 months),1,ALLOW,1250,0,1250.0,,,,,,,,,,,,,,,,,567673,,,,,,,,,,,,,,,,,,,,62ab_conddesc,,1250.0
1709324,Long-term,3.2.10,Well Pump Rebuild,15,5,10,2,EA,3500,,Single-year event,10,2,3,7000,,,,,,,,,Long-term cost input,100.0,246083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,7000.0,7000.0,,,,,,,,7000.0
2001705,Long-term,6.1,"Multi-Family - Common area FF&E, Replace",10,5,5,1,EA,10000,,Single-year event,0,0,,,,,,,,,,,,,567672,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,,,,,,pca_reserve_desc_36b,,10000.0
1708922,Long-term,5.5.2,"Fire alarm panel, Replace",20,15,5,1,EA,10000,,Single-year event,0,0,5,10000,,,,,,,,,Long-term cost input,86.0,246024,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,,,,,,,,10000.0
1708912,Short-term,3.2.2,"Damaged pavement consisting of linear and alligator cracking, localized areas of potholes, and overall deterioration was observed at the majority of the drive aisles and parking areas at the front and sides of the building. Sectional full-depth replacement and routing and filling of all linear cracking greater than ¼” wide, followed by a slurry seal and restriping application throughout.",Short-term (12-24 months),105000,SF,1,0,105000.0,,,,,,,,,,,,,,,Short-term cost input,4.0,246024,,,,,,,,,,,,,,,,,,,,,,105000.0
2019510,Short-term,3.2.1,"Damaged concrete masonry units, possibly indicative of water infiltration, were observed along the north and northwest building elevations, adjacent the site stormwater detention area. Partner recommends a review of the stormwater management system by a licensed professional, to ensure the integrity of the  detention pond, building walls and foundation along with providing a budgeted repair scope of work. ",Immediate (0-12 months),1,ALLOW,5000,5000.0,0,,,,,,,,,,,,,,,,,583602,,,,,,,,,,,,,,,,,,,,321j_ss_def,,5000.0
2003758,Short-term,3.2.2,"Asphalt Repairs
Linear cracking, map or alligator cracking, and pothole formation were noted at the south end of the parking lot. Repair of the noted area is recommended.",Short-term (12-24 months),1500,SF,2,0,3000.0,,,,,,,,,,,,,,,,,567668,,,,,,,,,,,,,,,,,,,,322s_pavement_def,,3000.0
1712858,Long-term,3.2.9,Pool/spa heater replacement,10,5,5,7,EA,2500,,Spread,5,7,3,17500,,,,,,,,,Long-term cost input,12.0,246052,0.0,0.0,0.0,0.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,17500.0,17500.0,,,,,,,,17500.0
2023491,Long-term,3.2.2,Asphalt seal coat & striping,5,2,3,160000,SF,0.12,,Single-year event,0,0,,,,,,,,,,,,,583609,0.0,0.0,19200.0,0.0,0.0,0.0,0.0,19200.0,0.0,0.0,0.0,0.0,38400.0,38400.0,,,,,,pca_reserve_desc_48b,,38400.0
2019474,Short-term,4.4.1,"Sections of the blisters at the roof of the main office building were observed. A roof blister is a raised area where there is a loss of adhesion of the roof. This area can fill up with air or water to form a blister. To prevent blisters from future expansion, it is recommended to repair damaged membrane areas, by resealing and or providing new sections of the membrane.",Immediate (0-12 months),1,ALLOW,5000,5000.0,0,,,,,,,,,,,,,,,,,583608,,,,,,,,,,,,,,,,,,,,441f_rfconddesc,,5000.0
1709315,Long-term,5.1,Replace Domestic Water Booster Pumps,15,10,5,2,EA,950.00,,Spread,10,2,5,1900,,,,,,,,,Long-term cost input,88.0,246083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,950.0,0.0,1900.0,1900.0,,,,,,,,1900.0
1999270,Long-term,3.2.9,Pool/spa filtration/circulation equipment replacement,10,5,5,1,EA,1750,,Single-year event,0,0,,,,,,,,,,,,,567664,0.0,0.0,0.0,0.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,1750.0,,,,,,pca_reserve_desc_9b,,1750.0
2020809,Long-term,5.2,"Split-system furnace/fan coil, Replace",25,18,7,1,EA,5000,,Single-year event,0,0,,,,,,,,,,,,,583565,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,,,,,,pca_reserve_desc_24b,,5000.0
2018283,Long-term,5.2,"Split-system furnace/fan coil, Replace",25,15,10,1,EA,4500,,Single-year event,0,0,,,,,,,,,,,,,583568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,4500.0,4500.0,,,,,,pca_reserve_desc_24b,,4500.0
2006364,Long-term,5.2,"Central domestic water storage tank/converted boiler, Replace with storage tank(s)",15,4,11,1,EA,5000,,Single-year event,0,0,,,,,,,,,,,,,567666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,5000.0,,,,,,pca_reserve_desc_26b,,5000.0
1712626,Short-term,4.3.3,Partner observed two damaged dock door seals and leveler on the eastern side of Building B. Replacement of dock door seals and leveler is recommended. ,Immediate (0-12 months),1,LS,4500,4500.0,0,,,,,,,,,,,,,,,Short-term cost input,15.0,246344,,,,,,,,,,,,,,,,,,,,,,4500.0
1709191,Short-term,7.0,"Based on the total number of parking spaces provided, three ADA-designated parking spaces are required in order to meet ADA requirements. Installation of one additional ADA-designated parking space is recommended. ",Immediate (0-12 months),1,LS,250,250.0,0,,,,,,,,,,,,,,,Short-term cost input,8.0,246073,,,,,,,,,,,,,,,,,,,,,,250.0
1710990,Long-term,4.3.1,"Exterior cleaning, painting, sealing",8,5,3,38000,SF,1.00,,Single-year event,0,0,4,38000,,,,,,,,,Long-term cost input,80.0,246380,0.0,0.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38000.0,0.0,76000.0,76000.0,,,,,,,,76000.0
2019506,Long-term,5.2,"Split-system condenser, Replace",20,10,10,10,TON,1000,,Single-year event,,,,,,,,,,,,,,,583554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,,,,,,pca_reserve_desc_24b,,10000.0
2000225,Short-term,4.4.2,"Roof Drain Cleaning
Roof drains in the TPO low and high Roofs were observed clogged. Cleaning and debris removal from drains is recommended to prevent water infiltration and damage.",Immediate (0-12 months),1,ALLOW,1000,1000.0,0,,,,,,,,,,,,,,,,,567678,,,,,,,,,,,,,,,,,,,,442p_drain_conddesc,,1000.0
2023556,Long-term,5.2,"Split-system condenser, Replace",20,19,1,20,EA,2400,,Rolling,0,0,,,,,,,,,,,,,583609,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,24000.0,28800.0,,,,,,pca_reserve_desc_24b,,28800.0
1999868,Long-term,6.5.2,"Apartment vinyl, Replace",15,7,8,92,EA,600,,Rolling,0,0,,,,,,,,,,,,,567672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200.0,4200.0,4200.0,4200.0,4200.0,21000.0,21000.0,,,,,,pca_reserve_desc_40b,,21000.0
2003969,Long-term,3.2.2,"Concrete paving, Restripe",5,0,5,131,EA,8,,Single-year event,0,0,,,,,,,,,,,,,567662,0.0,0.0,0.0,0.0,1048.0,0.0,0.0,0.0,0.0,1048.0,0.0,0.0,2096.0,2096.0,,,,,,pca_reserve_desc_49b,,2096.0
2020167,Long-term,4.3.1,"Exterior cleaning, painting, sealing",8,0,8,50000,SF,1.5,,Single-year event,0,0,,,,,,,,,,,,,583599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,75000.0,75000.0,,,,,,pca_reserve_desc_53b,,75000.0
1708971,Long-term,3.2.2,Asphalt seal coat & striping,5,1,4,98000,SF,0.12,,Single-year event,,,3,11760,,,,,,,,,Long-term cost input,6.0,246484,0.0,0.0,0.0,11760.0,0.0,0.0,0.0,0.0,11760.0,0.0,0.0,0.0,23520.0,23520.0,,,,,,,,23520.0
1712958,Long-term,4.3.1,"Exterior cleaning, painting, sealing",8,0,8,80000,SF,1,,Single-year event,,,4,80000,,,,,,,,,Long-term cost input,14.0,246037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,80000.0,80000.0,,,,,,,,80000.0
2020022,Short-term,6.4,A damaged freezer door and freezer entrance framing were noted in the warehouse area. Repair of the noted areas is recommended.,Short-term (12-24 months),1,EA,3000,0,3000.0,,,,,,,,,,,,,,,,,583586,,,,,,,,,,,,,,,,,,,,64ab_conddesc,,3000.0
2023515,Short-term,4.4.2,"Gutters at the transformer buildings at eastern perimeter, eastern elevation of the production building, and at office building were observed to be rusting and not properly connected. It is recommended to replace damaged sections of the gutters. ",Immediate (0-12 months),1,LS,15000,15000.0,0,,,,,,,,,,,,,,,,,583609,,,,,,,,,,,,,,,,,9044,,,442p_drain_conddesc,,15000.0
1708918,Long-term,5.2,"Split-system condenser, Replace",20,11,9,5,EA,1000,,Spread,9,3,5,5000,,,,,,,,,Long-term cost input,82.0,246024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.67,1666.67,1666.67,0.0,5000.0,5000.0,,,,,,,,5000.0
2000296,Long-term,6.1,"Multi-Family - Common area FF&E, Replace",10,7,3,1,EA,7500,,Single-year event,0,0,,,,,,,,,,,,,567677,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,7500.0,,,,,,pca_reserve_desc_36b,,7500.0
1709188,Short-term,3.2.7,The perimeter fencing appeared to be in fair overall condition.  Impact damage was observed at the north fence line. Repair of the damaged fencing is recommended. ,Immediate (0-12 months),1,LS,3000,3000.0,0,,,,,,,,,,,,,,,Short-term cost input,5.0,246073,,,,,,,,,,,,,,,,,,,,,,3000.0
2004040,Long-term,4.3.1,"Exterior cleaning, masonry pointing, sealing",8,3,5,90,UNIT,150,,Single-year event,0,0,,,,,,,,,,,,,567662,0.0,0.0,0.0,0.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500.0,13500.0,,,,,,pca_reserve_desc_52b,,13500.0
2022354,Long-term,3.2.2,Asphalt seal coat & striping,5,0,5,42000,SF,.2,,Single-year event,0,0,,,,,,,,,,,,,583574,0.0,0.0,0.0,0.0,8400.0,0.0,0.0,0.0,0.0,8400.0,0.0,0.0,16800.0,16800.0,,,,,,pca_reserve_desc_49b,,16800.0
1709097,Short-term,7.0,"The subject property provides 177 total parking spaces, including six accessible parking spaces, of which one is a van-accessible space. The accessible parking spaces appeared to be correctly identified but not correctly configured. Four of the ADA-designated spaces are not equipped with adjacent access aisles. Installation of appropriate adjacent access aisles is recommended. ",Immediate (0-12 months),4,EA,250,1000.0,0,,,,,,,,,,,,,,,Short-term cost input,5.0,246069,,,,,,,,,,,,,,,,,,,,,,1000.0
2027031,Short-term,5.3,GFCI receptacles were not observed in wet areas. Installation of GFCI receptacles for all wet areas,Short-term (12-24 months),4,EA,75,0,300.0,,,,,,,,,,,,,,,,,583563,,,,,,,,,,,,,,,,,,,,53ab_elecconddesc,,300.0
1709303,Short-term,5.1,Repair Booster Pump,Short-term (12-24 months),1,EA,2500,0,2500.0,,,,,,,,,,,,,,,Short-term cost input,8.0,246083,,,,,,,,,,,,,,,,,,,,,,2500.0
2018270,Long-term,4.3.1,"Exterior cleaning, sealing",8,4,4,3500,SF,1.5,,Single-year event,0,0,,,,,,,,,,,,,583568,0.0,0.0,0.0,5250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5250.0,10500.0,10500.0,,,,,,pca_reserve_desc_52b,,10500.0
1709351,Short-term,5.1,A boiler for production in place has leaks evident.  Staining on the floor slab was extensive.  This should be repaired by the and cleaned up by the tenant.  ,Immediate (0-12 months),1,LS,5000,5000.0,0,,,,,,,,,,,,,,,Short-term cost input,10.0,246077,,,,,,,,,,,,,,,,,,,,,,5000.0
2001244,Short-term,7.0,"Lever-type Door Hardware
Usable (i.e., lever-type) entry and interior door hardware is required throughout the common areas, including the laundry room. ",Short-term (12-24 months),1,ALLOW,500,0,500.0,,,,,,,,,,,,,,,,,567664,,,,,,,,,,,,,,,,,,,,7z_placeholder_cost,,500.0
1717589,Long-term,4.3.1,"Exterior cleaning, painting, sealing",8,1,7,26000,SF,1,,Single-year event,,,4,26000,,,,,,,,,Long-term cost input,80.0,246071,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0,,,,,,,,26000.0
2019912,Long-term,5.4.1,"Elevator mechanical systems, Modernize",25,20,5,2,STOP,15000,,Single-year event,0,0,,,,,,,,,,,,,583582,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,30000.0,,,,,,pca_reserve_desc_32b,,30000.0
2023522,Short-term,5.4.1,Current operation permits were not posted in elevator cab and were not provided. Property management should schedule re-inspection with the local authority. ,Immediate (0-12 months),1,ALLOW,1000,1000.0,0,,,,,,,,,,,,,,,,,583609,,,,,,,,,,,,,,,,,,,,541ab_elevconddesc,,1000.0
2020964,Long-term,5.2,"Split-system furnace/fan coil, Replace",25,15,10,6,EA,4500,,Spread,9,4,,,,,,,,,,,,,583555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,6750.0,27000.0,27000.0,,,,,,pca_reserve_desc_24b,,27000.0
2000339,Long-term,6.1,"Common area flooring, Replace",7,3,4,30000,SF,2,,Single-year event,0,0,,,,,,,,,,,,,567678,0.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,0.0,120000.0,120000.0,,,,,,pca_reserve_desc_36b,,120000.0
2019516,Long-term,3.2.2,Asphalt seal coat & striping,5,2,3,179000,SF,0.2,,Single-year event,0,0,,,,,,,,,,,,,583602,0.0,0.0,35800.0,0.0,0.0,0.0,0.0,35800.0,0.0,0.0,0.0,0.0,71600.0,71600.0,,,,,,pca_reserve_desc_50b,,71600.0
1998061,Long-term,5.1,"Unit water heater, Replace",12,11,1,120,EA,250,,Rolling,1,12,,,,,,,,,,,,,567674,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,25000.0,30000.0,,,,,,pca_reserve_desc_22b,,30000.0
2031638,Long-term,3.2.9,"Spa liner, Resurface",12,5,7,1,EA,5000,,Single-year event,0,0,,,,,,,,,,,,,583591,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,,,,,,pca_reserve_desc_9b,,5000.0
1709404,Long-term,4.4.1,Roof replacement - flat roof,20,12,8,72000,SF,6,,Single-year event,,,4,432000,,,,,,,,,Long-term cost input,18.0,246059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432000.0,0.0,0.0,0.0,0.0,432000.0,432000.0,,,,,,,,432000.0
1998240,Long-term,5.1,"Unit water heater, Replace",15,12,3,100,EA,250,,Rolling,1,12,,,,,,,,,,,,,567673,0.0,0.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,1750.0,17500.0,17500.0,,,,,,pca_reserve_desc_22b,,17500.0
2018269,Short-term,4.3.1,Repair Panel Impact Damage,Short-term (12-24 months),1,EA,7500,0,7500.0,,,,,,,,,,,,,,,,,583568,,,,,,,,,,,,,,,,,,,,describe_facade_issues_in_complete_sentences_43,,7500.0
2000200,Short-term,5.5.1,"Fire Extinguisher Service/Re-Certification
The observed fire extinguishers had expired inspection tags. Servicing and re-certification of the fire extinguishers is recommended.  ",Immediate (0-12 months),1,ALLOW,3500,3500.0,0,,,,,,,,,,,,,,,,,567676,,,,,,,,,,,,,,,,,,,,551m_fire_ex_conddesc,,3500.0
2020742,Short-term,3.2.2,"Linear cracking, map or alligator cracking, and pothole formation were noted at the in front of the accessible parking area and throughout the access road at the parcel entrance. Repair of the noted areas is recommended. ",Immediate (0-12 months),2500,LF,1,2500.0,0,,,,,,,,,,,,,,,,,583565,,,,,,,,,,,,,,,,,,,,322s_pavement_def,,2500.0
1712952,Short-term,4.3.1,The paint finish on the buildings was chipping and worn. Reapplication of exterior paint is recommended. ,Short-term (12-24 months),80000,SF,1.25,0,100000.0,,,,,,,,,,,,,,,Short-term cost input,7.0,246037,,,,,,,,,,,,,,,,,,,,,,100000.0
2020437,Short-term,3.2.4,"The grass at the northeast section of the property, near the entrance appeared to be saturated with water. Repair of any broken water piping is recommended.",Short-term (12-24 months),1,EA,2000,0,2000.0,,,,,,,,,,,,,,,,,583601,,,,,,,,,,,,,,,,,,,,324g_def_desc,,2000.0
1709313,Long-term,5.1,Replace Steam Heat Exchangers (Aerco MER-2 South),30,23,7,2,EA,"15,000.00",,Spread,3,2,5,30000,,,,,,,,,Long-term cost input,86.0,246083,0.0,0.0,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,30000.0,,,,,,,,30000.0
2021281,Long-term,5.2,"HVAC package unit (RTU), Replace",20,10,10,150,TON,2700,,Spread,1,5,,,,,,,,,,,,,583600,81000.0,81000.0,81000.0,81000.0,81000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243000.0,405000.0,,,,,,pca_reserve_desc_25b,,405000.0
2003911,Short-term,6.5.3,"Smoke Detectors
The missing smoke detector should be replaced immediately in the bedroom of Unit 2003.",Short-term (12-24 months),1,EA,50,0,50.0,,,,,,,,,,,,,,,,,567668,,,,,,,,,,,,,,,,,,,,653ab_conddesc,,50.0
2021238,Short-term,3.2.2,"One area of alligator cracking, or map cracking was identified towards the southwest corner of the parcel and building, where rear-side covered structure begins. Repair of the noted area is recommended.",Immediate (0-12 months),1000,SF,2.5,2500.0,0,,,,,,,,,,,,,,,,,583572,,,,,,,,,,,,,,,,,,,,322s_pavement_def,,2500.0
2006513,Long-term,6.5.5,"Apartment oven/range, Replace",20,12,8,100,EA,350,,Rolling,0,0,,,,,,,,,,,,,567673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,1750.0,1750.0,1750.0,1750.0,8750.0,8750.0,,,,,,pca_reserve_desc_43b,,8750.0
2020783,Short-term,4.4.1,"EPDM Roof Replacement:
The roof appeared to be original and installed in 1989. Evidence of prior roof leaks was noted from the underside of the ceiling in various areas, including in the employee breakroom. According to the site escort, there are currently no active leaks and that patchwork is periodically performed to address occasional leaking. Based on the estimated age of the roof membrane, replacement is recommended.",Short-term (12-24 months),26000,EA,10,0,260000.0,,,,,,,,,,,,,,,,,583565,,,,,,,,,,,,,,,,,,,,441f_rfconddesc,,260000.0
2030887,Long-term,3.2.2,"Concrete paving, Restripe",5,3,2,11,EA,50,,Single-year event,0,0,,,,,,,,,,,,,583567,0.0,550.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,550.0,1100.0,1650.0,,,,,,pca_reserve_desc_49b,,1650.0
1717586,Long-term,4.4.1,Annual roof maintenance,1,0,1,1,LS,11500,,Single-year event,,,4,11500,,,,,,,,,Long-term cost input,18.0,246071,500.0,500.0,500.0,500.0,1000.0,1500.0,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,10500.0,11500.0,,,,,,,,11500.0
1708940,Short-term,3.2.2,Damaged pavement consisting of alligator cracking was observed at several locations throughout the property including but not limited to the southeast driving lane near the concrete paved areas and to the south and southwest of the building. Sectional replacement repairs are recommended.,Immediate (0-12 months),2000,SF,4,8000.0,0,,,,,,,,,,,,,,,Short-term cost input,5.0,246036,,,,,,,,,,,,,,,,,,,,,,8000.0
2020140,Long-term,5.4.1,"Elevator mechanical systems, Modernize (freight)",25,23,2,2,STOP,30000,,Single-year event,0,0,,,,,,,,,,,,,583599,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,,,,,,pca_reserve_desc_32b,,60000.0
2020737,Short-term,3.2.7,"A portion of the pipe rail fencing along the northern parcel boundary was observed down and missing due to recent re-survey of the adjacent property for installation of their retention pond. According to the site contact, once the retention pond is completed, the fencing will be re-installed along the proper fence line. Repair of the fencing is recommended. ",Short-term (12-24 months),1,Allowance,3000,0,3000.0,,,,,,,,,,,,,,,,,583556,,,,,,,,,,,,,,,,,,,,327g_def_desc,,3000.0
2019165,Short-term,7.0,The addition of 1 ADA-compliant parking spaces is recommended,Immediate (0-12 months),1,EA,900,900.0,0,,,,,,,,,,,,,,,,,583579,,,,,,,,,,,,,,,,,,,,7z_placeholder_cost,,900.0
2019007,Long-term,4.3.1,"Exterior cleaning, masonry pointing, sealing-Office Bldg",8,3,5,16800,SF,1,,Single-year event,0,0,,,,,,,,,,,,,583608,0.0,0.0,0.0,0.0,16800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16800.0,16800.0,,,,,,pca_reserve_desc_52b,,16800.0
2006429,Short-term,3.2.2,"Asphalt Pavement Repair & Sealcoating/Striping
Areas of linear cracking, “map” or “alligator” cracking with isolated potholing were noted, and the seal coat and striping appeared to be worn throughout the parking area. Localized repair of the noted areas, as well as reapplication of seal coat and striping is recommended.",Short-term (12-24 months),42700,SF,.25,0,10675.0,,,,,,,,,,,,,,,,,567673,,,,,,,,,,,,,,,,,,,,322s_pavement_def,,10675.0
1712388,Long-term,4.3.1,"Exterior cleaning, painting, sealing",8,4,4,25000,SF,1,,Single-year event,,,4,25000,,,,,,,,,Long-term cost input,14.0,246074,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,50000.0,50000.0,,,,,,,,50000.0
2020700,Short-term,3.2.2,"Linear cracking was noted throughout. Repairs should include routing along the length of each crack and then sealing. In addition, damaged asphalt pavement consisting of alligator cracking and the early stages of pothole formation was present at two locations of the parking lot. Sectional full-depth replacement and crack routing/sealing is recommended in these areas.",Short-term (12-24 months),1,Allowance,5000,0,5000.0,,,,,,,,,,,,,,,,,583558,,,,,,,,,,,,,,,,,,,,322s_pavement_def,,5000.0
2001453,Long-term,6.5.5,"Apartment microwave/vent, Replace",12,9,3,90,EA,200,,Rolling,0,0,,,,,,,,,,,,,567671,0.0,0.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,16000.0,16000.0,,,,,,pca_reserve_desc_43b,,16000.0
1999326,Long-term,4.4.1,Roof replacement - asphalt shingles,20,10,10,132500,SF,1.75,,Spread,10,4,,,,,,,,,,,,,567664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57968.75,57968.75,57968.75,173906.25,173906.25,,,,,,pca_reserve_desc_18b,,173906.25
2022240,Long-term,4.4.1,"No information was provided to Partner as to when the roof was replaced. The BUR roofing appeared to be more than 10 years in age.  Based on the effective useful life, replacement is anticipated during the evaluation period. ",20,15,5,46000,SF,15,,Single-year event,,,,,,,,,,,,,,,583603,0.0,0.0,0.0,0.0,690000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690000.0,690000.0,,,,,,pca_reserve_desc_18b,,690000.0
1712632,Short-term,5.5.1,Possible recalled sprinkler heads (Central) were observed in the spares cabinet. Survey of all sprinkler heads throughout the buildings to ensure they are not part of a recall is recommended. ,Immediate (0-12 months),1,LS,1000,1000.0,0,,,,,,,,,,,,,,,Short-term cost input,21.0,246344,,,,,,,,,,,,,,,,,,,,,,1000.0
2022121,Long-term,4.3.1,"Exterior cleaning, painting, sealing",8,6,2,35900,SF,2,,Single-year event,0,0,,,,,,,,,,,,,583593,0.0,71800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71800.0,0.0,0.0,71800.0,143600.0,,,,,,pca_reserve_desc_52b,,143600.0
1709305,Short-term,5.2,Repair Gycol Boiler,Short-term (12-24 months),1,ALLOW,2500,0,2500.0,,,,,,,,,,,,,,,Short-term cost input,13.0,246083,,,,,,,,,,,,,,,,,,,,,,2500.0
2020234,Short-term,3.2.2,"Damaged concrete pavement consisting of linear cracking, and spalling was present at the main entrance drive and various areas near the office entry. Sectional full-depth replacement and crack routing/sealing is recommended.",Immediate (0-12 months),500,SF,25,12500.0,0,,,,,,,,,,,,,,,,,583595,,,,,,,,,,,,,,,,,,,,322s_pavement_def,,12500.0
2018202,Short-term,7.0,The plumbing under the lavatories within one of the the publicly-accessible toilet rooms did not appear to be configured to protect against contact. Install protection at plumbing under the lavatories within one of the the publicly-accessible toilet rooms.,Short-term (12-24 months),1,EA,250,0,250.0,,,,,,,,,,,,,,,,,583578,,,,,,,,,,,,,,,,,,,,7z_placeholder_cost,,250.0
2021628,Short-term,3.2.2,"An area of depressed pavement was observed adjacent a storm drain located on the north side of the paved lot. Linear and alligator cracking in the pavement was observed, as well as silt collection. Repair of the noted areas is recommended at this time.",Short-term (12-24 months),1,LS,2500,0,2500.0,,,,,,,,,,,,,,,,,583580,,,,,,,,,,,,,,,,,,,,322s_pavement_def,,2500.0
1999426,Long-term,6.5.5,"Apartment dishwasher, Replace",12,7,5,92,EA,250,,Rolling,0,0,,,,,,,,,,,,,567672,0.0,0.0,0.0,0.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,16000.0,16000.0,,,,,,pca_reserve_desc_43b,,16000.0
